,Create_Date,EventFirstDispatched,EventFirstArrive,Date,avg_temp
16897,1507323420,1507323480,1507323600,2017-10-06,67.0
16898,1507327560,1507327560,1507327860,2017-10-06,67.0
16899,1507330200,1507330260,1507330320,2017-10-06,67.0
16900,1507340160,1507340160,1507340460,2017-10-07,73.0
16901,1507341060,1507341060,1507341360,2017-10-07,73.0
16902,1507341120,1507341180,1507341420,2017-10-07,73.0
16903,1507343760,1507343760,1507343940,2017-10-07,73.0
16904,1507345440,1507345440,1507345860,2017-10-07,73.0
16905,1507349760,1507349760,1507349940,2017-10-07,73.0
16906,1507361700,1507361700,1507361940,2017-10-07,73.0
16907,1507374360,1507374360,1507374480,2017-10-07,73.0
16908,1507376700,1507376700,1507376880,2017-10-07,73.0
16909,1507380180,1507380180,1507380480,2017-10-07,73.0
16910,1507381260,1507381260,1507381500,2017-10-07,73.0
16911,1507381260,1507381320,1507381440,2017-10-07,73.0
16912,1507381320,1507381320,1507381620,2017-10-07,73.0
16913,1507384380,1507384380,1507384620,2017-10-07,73.0
16914,1507384740,1507384740,1507384860,2017-10-07,73.0
16915,1507384740,1507384740,1507384980,2017-10-07,73.0
16916,1507385160,1507385160,1507385400,2017-10-07,73.0
16917,1507386420,1507386420,1507386600,2017-10-07,73.0
16918,1507387020,1507387080,1507387440,2017-10-07,73.0
16919,1507389540,1507389540,1507389720,2017-10-07,73.0
16920,1507390260,1507390260,1507390560,2017-10-07,73.0
16921,1507396200,1507396200,1507396500,2017-10-07,73.0
16922,1507397280,1507397280,1507397520,2017-10-07,73.0
16923,1507398540,1507398540,1507398780,2017-10-07,73.0
16924,1507399320,1507399380,1507399440,2017-10-07,73.0
16925,1507400760,1507400820,1507401120,2017-10-07,73.0
16926,1507402260,1507402320,1507402320,2017-10-07,73.0
16927,1507403520,1507403520,1507403700,2017-10-07,73.0
16928,1507406640,1507406640,1507406820,2017-10-07,73.0
16929,1507407240,1507407240,1507407420,2017-10-07,73.0
16930,1507408080,1507408080,1507408260,2017-10-07,73.0
16931,1507408800,1507408860,1507408980,2017-10-07,73.0
16932,1507411260,1507411260,1507411380,2017-10-07,73.0
16933,1507412160,1507412220,1507412340,2017-10-07,73.0
16934,1507415100,1507415100,1507415340,2017-10-07,73.0
16935,1507418160,1507418220,1507418460,2017-10-07,73.0
16936,1507418220,1507418220,1507418460,2017-10-07,73.0
16937,1507418460,1507418460,1507418580,2017-10-07,73.0
16938,1507418880,1507418880,1507419060,2017-10-07,73.0
16939,1507423200,1507423200,1507423500,2017-10-08,69.0
16940,1507424040,1507424040,1507424220,2017-10-08,69.0
16941,1507424100,1507424100,1507424280,2017-10-08,69.0
16942,1507427100,1507427100,1507427280,2017-10-08,69.0
16943,1507428720,1507428720,1507429020,2017-10-08,69.0
16944,1507432200,1507432200,1507432380,2017-10-08,69.0
16945,1507432200,1507432260,1507432680,2017-10-08,69.0
16946,1507439280,1507439280,1507439640,2017-10-08,69.0
16947,1507441440,1507441440,1507441620,2017-10-08,69.0
16948,1507460460,1507460460,1507460640,2017-10-08,69.0
16949,1507460460,1507460460,1507460640,2017-10-08,69.0
16950,1507462680,1507462680,1507462860,2017-10-08,69.0
16951,1507471980,1507471980,1507472220,2017-10-08,69.0
16952,1507473420,1507473420,1507473660,2017-10-08,69.0
16953,1507474500,1507474500,1507474680,2017-10-08,69.0
16954,1507474560,1507474560,1507474800,2017-10-08,69.0
16955,1507475640,1507475640,1507475760,2017-10-08,69.0
16956,1507476060,1507476120,1507476360,2017-10-08,69.0
16957,1507479660,1507479660,1507479960,2017-10-08,69.0
16958,1507479720,1507479780,1507480200,2017-10-08,69.0
16959,1507480440,1507480440,1507480860,2017-10-08,69.0
16960,1507481160,1507481160,1507481520,2017-10-08,69.0
16961,1507481700,1507481700,1507482000,2017-10-08,69.0
16962,1507482000,1507482060,1507482480,2017-10-08,69.0
16963,1507482720,1507482720,1507482960,2017-10-08,69.0
16964,1507483980,1507484040,1507484400,2017-10-08,69.0
16965,1507485060,1507485060,1507485240,2017-10-08,69.0
16966,1507485960,1507485960,1507486200,2017-10-08,69.0
16967,1507486080,1507486080,1507486320,2017-10-08,69.0
16968,1507486740,1507486740,1507486980,2017-10-08,69.0
16969,1507487760,1507487760,1507488180,2017-10-08,69.0
16970,1507491060,1507491060,1507491480,2017-10-08,69.0
16971,1507493100,1507493160,1507493520,2017-10-08,69.0
16972,1507493280,1507493280,1507493580,2017-10-08,69.0
16973,1507493520,1507493520,1507493700,2017-10-08,69.0
16974,1507494360,1507494360,1507494600,2017-10-08,69.0
16975,1507494480,1507494480,1507494600,2017-10-08,69.0
16976,1507494960,1507494960,1507495200,2017-10-08,69.0
16977,1507495080,1507495080,1507495260,2017-10-08,69.0
16978,1507495800,1507495800,1507495980,2017-10-08,69.0
16979,1507497120,1507497180,1507497480,2017-10-08,69.0
16980,1507497480,1507497480,1507497780,2017-10-08,69.0
16981,1507497900,1507497960,1507498200,2017-10-08,69.0
16982,1507498260,1507498260,1507498560,2017-10-08,69.0
16983,1507500480,1507500480,1507500900,2017-10-08,69.0
16984,1507502760,1507502760,1507503120,2017-10-08,69.0
16985,1507503660,1507503660,1507503960,2017-10-08,69.0
16986,1507507080,1507507140,1507507320,2017-10-08,69.0
16987,1507513200,1507513200,1507513380,2017-10-09,70.0
16988,1507526100,1507526100,1507526580,2017-10-09,70.0
16989,1507530660,1507530720,1507531020,2017-10-09,70.0
16990,1507530780,1507530840,1507531140,2017-10-09,70.0
16991,1507534380,1507534380,1507534860,2017-10-09,70.0
16992,1507534800,1507534860,1507535100,2017-10-09,70.0
16993,1507536960,1507536960,1507537260,2017-10-09,70.0
16994,1507550580,1507550640,1507550880,2017-10-09,70.0
16995,1507552740,1507552800,1507553040,2017-10-09,70.0
16996,1507555260,1507555260,1507555560,2017-10-09,70.0
16997,1507557000,1507557000,1507557300,2017-10-09,70.0
16998,1507557120,1507557120,1507557540,2017-10-09,70.0
16999,1507558980,1507558980,1507559400,2017-10-09,70.0
17000,1507561620,1507561620,1507561860,2017-10-09,70.0
17001,1507561860,1507561860,1507562040,2017-10-09,70.0
17002,1507563360,1507563360,1507563540,2017-10-09,70.0
17003,1507563480,1507563480,1507563600,2017-10-09,70.0
17004,1507564680,1507564680,1507564920,2017-10-09,70.0
17005,1507565460,1507565460,1507565700,2017-10-09,70.0
17006,1507568820,1507568820,1507569120,2017-10-09,70.0
17007,1507572180,1507572240,1507572360,2017-10-09,70.0
17008,1507575120,1507575120,1507575240,2017-10-09,70.0
17009,1507577040,1507577040,1507577100,2017-10-09,70.0
17010,1507581000,1507581060,1507581300,2017-10-09,70.0
17011,1507587960,1507588020,1507588500,2017-10-09,70.0
17012,1507594440,1507594500,1507594680,2017-10-10,68.0
17013,1507597500,1507597500,1507597920,2017-10-10,68.0
17014,1507598100,1507598100,1507598460,2017-10-10,68.0
17015,1507617540,1507617540,1507617900,2017-10-10,68.0
17016,1507621020,1507621080,1507621560,2017-10-10,68.0
17017,1507621080,1507621140,1507621260,2017-10-10,68.0
17018,1507621500,1507621560,1507621860,2017-10-10,68.0
17019,1507640040,1507640100,1507640340,2017-10-10,68.0
17020,1507653060,1507653120,1507653240,2017-10-10,68.0
17021,1507654860,1507654920,1507655160,2017-10-10,68.0
17022,1507656120,1507656120,1507656300,2017-10-10,68.0
17023,1507656780,1507656780,1507656960,2017-10-10,68.0
17024,1507657140,1507657200,1507657320,2017-10-10,68.0
17025,1507658880,1507658940,1507659240,2017-10-10,68.0
17026,1507659600,1507659600,1507659840,2017-10-10,68.0
17027,1507663020,1507663080,1507663200,2017-10-10,68.0
17028,1507663080,1507663140,1507663260,2017-10-10,68.0
17029,1507663860,1507663860,1507663980,2017-10-10,68.0
17030,1507666080,1507666080,1507666200,2017-10-10,68.0
17031,1507666440,1507666440,1507666680,2017-10-10,68.0
17032,1507668780,1507668780,1507668960,2017-10-10,68.0
17033,1507671780,1507671840,1507672020,2017-10-10,68.0
17034,1507673820,1507673820,1507674120,2017-10-10,68.0
17035,1507676280,1507676280,1507676580,2017-10-10,68.0
17036,1507676820,1507676880,1507677060,2017-10-10,68.0
17037,1507694280,1507694280,1507694760,2017-10-11,70.0
17038,1507697340,1507697340,1507697820,2017-10-11,70.0
17039,1507698780,1507698780,1507699260,2017-10-11,70.0
17040,1507698840,1507698840,1507699080,2017-10-11,70.0
17041,1507699200,1507699200,1507699440,2017-10-11,70.0
17042,1507701720,1507701720,1507702020,2017-10-11,70.0
17043,1507702860,1507702860,1507703220,2017-10-11,70.0
17044,1507704780,1507704780,1507705080,2017-10-11,70.0
17045,1507706760,1507706760,1507707840,2017-10-11,70.0
17046,1507707360,1507707420,1507707660,2017-10-11,70.0
17047,1507708260,1507708320,1507708620,2017-10-11,70.0
17048,1507711320,1507711380,1507711680,2017-10-11,70.0
17049,1507712460,1507712460,1507712700,2017-10-11,70.0
17050,1507713540,1507713540,1507713780,2017-10-11,70.0
17051,1507725960,1507725960,1507726080,2017-10-11,70.0
17052,1507726860,1507726920,1507727100,2017-10-11,70.0
17053,1507728180,1507728240,1507728540,2017-10-11,70.0
17054,1507728720,1507728780,1507728840,2017-10-11,70.0
17055,1507730040,1507730040,1507730400,2017-10-11,70.0
17056,1507730220,1507730280,1507730880,2017-10-11,70.0
17057,1507734360,1507734420,1507734540,2017-10-11,70.0
17058,1507734540,1507734540,1507734720,2017-10-11,70.0
17059,1507734660,1507734720,1507735080,2017-10-11,70.0
17060,1507734840,1507734900,1507735080,2017-10-11,70.0
17061,1507736220,1507736280,1507736580,2017-10-11,70.0
17062,1507736940,1507736940,1507737180,2017-10-11,70.0
17063,1507740360,1507740360,1507740540,2017-10-11,70.0
17064,1507740540,1507740540,1507741380,2017-10-11,70.0
17065,1507740660,1507740720,1507740840,2017-10-11,70.0
17066,1507740720,1507740720,1507741200,2017-10-11,70.0
17067,1507741500,1507741560,1507741740,2017-10-11,70.0
17068,1507741980,1507742040,1507742340,2017-10-11,70.0
17069,1507743180,1507743240,1507743420,2017-10-11,70.0
17070,1507749120,1507749180,1507749300,2017-10-11,70.0
17071,1507749720,1507749840,1507749960,2017-10-11,70.0
17072,1507751400,1507751460,1507751700,2017-10-11,70.0
17073,1507756020,1507756020,1507756440,2017-10-11,70.0
17074,1507756560,1507756560,1507757040,2017-10-11,70.0
17075,1507756560,1507756560,1507757040,2017-10-11,70.0
17076,1507760400,1507760460,1507760640,2017-10-11,70.0
17077,1507767600,1507767600,1507767840,2017-10-12,62.0
17078,1507789980,1507789980,1507790280,2017-10-12,62.0
17079,1507793400,1507793400,1507793820,2017-10-12,62.0
17080,1507793880,1507793880,1507794300,2017-10-12,62.0
17081,1507794000,1507794000,1507794180,2017-10-12,62.0
17082,1507799340,1507799400,1507799460,2017-10-12,62.0
17083,1507809840,1507809900,1507810080,2017-10-12,62.0
17084,1507814460,1507814460,1507814700,2017-10-12,62.0
17085,1507818360,1507818360,1507818480,2017-10-12,62.0
17086,1507822740,1507822740,1507823100,2017-10-12,62.0
17087,1507824000,1507824000,1507824360,2017-10-12,62.0
17088,1507824480,1507824480,1507824660,2017-10-12,62.0
17089,1507825020,1507825020,1507825260,2017-10-12,62.0
17090,1507825680,1507825680,1507825980,2017-10-12,62.0
17091,1507829460,1507829460,1507829640,2017-10-12,62.0
17092,1507832160,1507832220,1507832460,2017-10-12,62.0
17093,1507837500,1507837500,1507837800,2017-10-12,62.0
17094,1507839300,1507839420,1507839540,2017-10-12,62.0
17095,1507840260,1507840260,1507840500,2017-10-12,62.0
17096,1507840440,1507840500,1507840740,2017-10-12,62.0
17097,1507841580,1507841640,1507841700,2017-10-12,62.0
17098,1507843320,1507843320,1507843560,2017-10-12,62.0
17099,1507845480,1507845480,1507845720,2017-10-12,62.0
17100,1507867500,1507867500,1507867980,2017-10-13,63.0
17101,1507886400,1507886400,1507886760,2017-10-13,63.0
17102,1507887540,1507887540,1507888020,2017-10-13,63.0
17103,1507896840,1507896840,1507897080,2017-10-13,63.0
17104,1507900320,1507900320,1507900500,2017-10-13,63.0
17105,1507901580,1507901580,1507901880,2017-10-13,63.0
17106,1507904100,1507904100,1507904340,2017-10-13,63.0
17107,1507905720,1507905720,1507906020,2017-10-13,63.0
17108,1507906740,1507906740,1507906980,2017-10-13,63.0
17109,1507907280,1507907280,1507907400,2017-10-13,63.0
17110,1507907400,1507907400,1507907820,2017-10-13,63.0
17111,1507908000,1507908000,1507908300,2017-10-13,63.0
17112,1507908960,1507908960,1507909200,2017-10-13,63.0
17113,1507909380,1507909380,1507909560,2017-10-13,63.0
17114,1507909920,1507909920,1507910220,2017-10-13,63.0
17115,1507911060,1507911120,1507911240,2017-10-13,63.0
17116,1507911180,1507911180,1507911480,2017-10-13,63.0
17117,1507912260,1507912260,1507912920,2017-10-13,63.0
17118,1507912260,1507912260,1507912920,2017-10-13,63.0
17119,1507914120,1507914120,1507914480,2017-10-13,63.0
17120,1507914180,1507914240,1507914660,2017-10-13,63.0
17121,1507914660,1507914660,1507914900,2017-10-13,63.0
17122,1507915200,1507915200,1507915560,2017-10-13,63.0
17123,1507915500,1507915620,1507915680,2017-10-13,63.0
17124,1507918260,1507918260,1507918440,2017-10-13,63.0
17125,1507925160,1507925220,1507925520,2017-10-13,63.0
17126,1507925220,1507925220,1507925340,2017-10-13,63.0
17127,1507925460,1507925520,1507925700,2017-10-13,63.0
17128,1507931220,1507931220,1507931460,2017-10-13,63.0
17129,1507931460,1507931460,1507931580,2017-10-13,63.0
17130,1507936020,1507936020,1507936200,2017-10-13,63.0
17131,1507936020,1507936080,1507936440,2017-10-13,63.0
17132,1507939260,1507939320,1507939440,2017-10-14,65.0
17133,1507948440,1507948500,1507948740,2017-10-14,65.0
17134,1507949280,1507949340,1507949640,2017-10-14,65.0
17135,1507949400,1507949400,1507949640,2017-10-14,65.0
17136,1507950120,1507950180,1507950420,2017-10-14,65.0
17137,1507969200,1507969260,1507969440,2017-10-14,65.0
17138,1507970160,1507970160,1507970400,2017-10-14,65.0
17139,1507970760,1507970760,1507970940,2017-10-14,65.0
17140,1507971120,1507971120,1507971300,2017-10-14,65.0
17141,1507984200,1507984260,1507984560,2017-10-14,65.0
17142,1507985940,1507985940,1507986180,2017-10-14,65.0
17143,1507989180,1507989240,1507989420,2017-10-14,65.0
17144,1507989360,1507989360,1507989540,2017-10-14,65.0
17145,1507989900,1507989960,1507990200,2017-10-14,65.0
17146,1507991340,1507991340,1507991700,2017-10-14,65.0
17147,1507991820,1507991820,1507991940,2017-10-14,65.0
17148,1507993320,1507993320,1507993440,2017-10-14,65.0
17149,1507994160,1507994160,1507994280,2017-10-14,65.0
17150,1507995060,1507995060,1507995300,2017-10-14,65.0
17151,1507996500,1507996560,1507996980,2017-10-14,65.0
17152,1508000640,1508000700,1508001060,2017-10-14,65.0
17153,1508001480,1508001540,1508001900,2017-10-14,65.0
17154,1508003340,1508003340,1508003640,2017-10-14,65.0
17155,1508008920,1508008920,1508009280,2017-10-14,65.0
17156,1508011860,1508011920,1508012040,2017-10-14,65.0
17157,1508015580,1508015640,1508015940,2017-10-14,65.0
17158,1508018040,1508018100,1508018280,2017-10-14,65.0
17159,1508018400,1508018460,1508018760,2017-10-14,65.0
17160,1508019480,1508019540,1508019780,2017-10-14,65.0
17161,1508019720,1508019720,1508020080,2017-10-14,65.0
17162,1508022780,1508022840,1508023080,2017-10-14,65.0
17163,1508025360,1508025360,1508025540,2017-10-14,65.0
17164,1508038680,1508038740,1508038920,2017-10-15,69.0
17165,1508039100,1508039100,1508039580,2017-10-15,69.0
17166,1508039940,1508040000,1508040360,2017-10-15,69.0
17167,1508049720,1508049720,1508050080,2017-10-15,69.0
17168,1508058060,1508058060,1508058360,2017-10-15,69.0
17169,1508067000,1508067000,1508067000,2017-10-15,69.0
17170,1508067840,1508067840,1508068080,2017-10-15,69.0
17171,1508071020,1508071020,1508071320,2017-10-15,69.0
17172,1508071980,1508071980,1508072220,2017-10-15,69.0
17173,1508089200,1508089200,1508089440,2017-10-15,69.0
17174,1508089320,1508089380,1508089620,2017-10-15,69.0
17175,1508091420,1508091420,1508091900,2017-10-15,69.0
17176,1508098140,1508098260,1508098440,2017-10-15,69.0
17177,1508113020,1508113080,1508113500,2017-10-16,53.0
17178,1508140740,1508140740,1508140920,2017-10-16,53.0
17179,1508142240,1508142240,1508142540,2017-10-16,53.0
17180,1508144400,1508144460,1508144640,2017-10-16,53.0
17181,1508148600,1508148600,1508148900,2017-10-16,53.0
17182,1508149680,1508149680,1508149800,2017-10-16,53.0
17183,1508153820,1508153880,1508154000,2017-10-16,53.0
17184,1508156640,1508156640,1508156880,2017-10-16,53.0
17185,1508159100,1508159100,1508159280,2017-10-16,53.0
17186,1508161620,1508161620,1508161920,2017-10-16,53.0
17187,1508161740,1508161740,1508161860,2017-10-16,53.0
17188,1508162640,1508162640,1508162880,2017-10-16,53.0
17189,1508163240,1508163240,1508163420,2017-10-16,53.0
17190,1508165400,1508165460,1508165580,2017-10-16,53.0
17191,1508166420,1508166480,1508166600,2017-10-16,53.0
17192,1508166540,1508166540,1508166720,2017-10-16,53.0
17193,1508169000,1508169060,1508169180,2017-10-16,53.0
17194,1508172120,1508172120,1508172240,2017-10-16,53.0
17195,1508172480,1508172480,1508172660,2017-10-16,53.0
17196,1508172660,1508172780,1508173080,2017-10-16,53.0
17197,1508174760,1508174760,1508174940,2017-10-16,53.0
17198,1508175300,1508175300,1508175600,2017-10-16,53.0
17199,1508175720,1508175720,1508176020,2017-10-16,53.0
17200,1508175780,1508175840,1508176020,2017-10-16,53.0
17201,1508178300,1508178360,1508178480,2017-10-16,53.0
17202,1508180820,1508180880,1508181000,2017-10-16,53.0
17203,1508183100,1508183100,1508183220,2017-10-16,53.0
17204,1508187540,1508187600,1508187720,2017-10-16,53.0
17205,1508188200,1508188200,1508188440,2017-10-16,53.0
17206,1508194980,1508194980,1508195160,2017-10-16,53.0
17207,1508204520,1508204580,1508204820,2017-10-17,51.0
17208,1508221440,1508221500,1508221920,2017-10-17,51.0
17209,1508224920,1508224920,1508225280,2017-10-17,51.0
17210,1508225700,1508225700,1508225880,2017-10-17,51.0
17211,1508226240,1508226300,1508226600,2017-10-17,51.0
17212,1508227260,1508227320,1508227680,2017-10-17,51.0
17213,1508243760,1508243820,1508244000,2017-10-17,51.0
17214,1508245620,1508245620,1508245740,2017-10-17,51.0
17215,1508247600,1508247660,1508247960,2017-10-17,51.0
17216,1508249760,1508249760,1508249940,2017-10-17,51.0
17217,1508250840,1508250840,1508251080,2017-10-17,51.0
17218,1508251440,1508251500,1508251740,2017-10-17,51.0
17219,1508260320,1508260320,1508260560,2017-10-17,51.0
